invoice_id,job_id,invoice_number,item,type,qty,unit_price_usd,amount_usd
invoice_9913e884b8bc4e3cb480f233652f19ec,job_b1b40a3cf2764ee4b5f6b405b52928c4,3892,Service Calls - Repairs & Part Installation - **Tier 3 Repair - Capacitor Replacement,labor,1.0,180.0,180.0
invoice_d5d8d81135b9459b89a0b4b685012813,job_811968e21edc44a483c98fa08992936b,3891,Service & Repair Fee - Standard,labor,1.0,102.0,102.0
invoice_5633f6d020c346c4b96ac29a8e0e50e0,job_0d9e47315b2d4709bc5377f5e26c9c84,3890,MISC Labor,labor,1.0,182.0,182.0
invoice_cae32043c88d4987b475e9ed7483e89c,job_3f7afd18ddab453eab497e5296b39151,3889,Visit #1,labor,1.0,88.0,88.0
invoice_3692eb9a523949a093ad818dbe47eac8,job_0b551e9e575d4158af9603cc662fcc8b,3888,Preventative Maintenance - Residential Preventative Maintenance,labor,1.0,203.0,203.0
invoice_d76f7bc0f4fc4748856e56b77d633f1f,job_c1bc25e00f204abaac4e67e0d9850c7c,3887,Service & Repair Fee - Standard,labor,1.0,102.0,102.0
invoice_d76f7bc0f4fc4748856e56b77d633f1f,job_c1bc25e00f204abaac4e67e0d9850c7c,3887,Service Calls - Repairs & Part Installation - Service,labor,1.0,242.0,242.0
invoice_d76f7bc0f4fc4748856e56b77d633f1f,job_c1bc25e00f204abaac4e67e0d9850c7c,3887,Unit Specific Parts - Reversing Valve Solenoid,material,1.0,0.0,0.0
invoice_58cb0b7fd3f54d8b9808bacac83fb070,job_48ba473088f34da583a547941ed06aa4,3886,Plenum / Duct Board Replacement - Plenum Only,labor,1.0,464.0,464.0
invoice_58cb0b7fd3f54d8b9808bacac83fb070,job_48ba473088f34da583a547941ed06aa4,3886,System Installation,labor,1.0,932.0,932.0
invoice_58cb0b7fd3f54d8b9808bacac83fb070,job_48ba473088f34da583a547941ed06aa4,3886,Duct Tidewater Hospitality / Repair - Replace Supply - Flex Only,labor,1.0,214.0,214.0
invoice_eb82da29b51f417b96c7ae7816cf266d,job_8d70be5abe2c4906bad5370b1aa860ad,3885,Service Calls - Service & Repair Fee - Standard,labor,1.0,96.0,96.0
invoice_eb82da29b51f417b96c7ae7816cf266d,job_8d70be5abe2c4906bad5370b1aa860ad,3885,Thermostat - Honeywell Home FocusPRO® N100,material,1.0,193.0,193.0
invoice_c7ee8861219e4c959e37e3268d937e77,job_8fc28dc8132948f798076f456fbbfac4,3884,Service & Repair Fee - After-Hours - $175,labor,1.0,178.0,178.0
invoice_c7ee8861219e4c959e37e3268d937e77,job_8fc28dc8132948f798076f456fbbfac4,3884,Service Calls - Repairs & Part Installation - Tier 2 Repair - Leak Detection Tidewater Hospitality (Bubbles / Electronic) - $100,labor,1.0,103.0,103.0
invoice_c7ee8861219e4c959e37e3268d937e77,job_8fc28dc8132948f798076f456fbbfac4,3884,Service Calls - Repairs & Part Installation - Service - $975.78,labor,1.0,1009.25,1009.25
invoice_c7ee8861219e4c959e37e3268d937e77,job_8fc28dc8132948f798076f456fbbfac4,3884,Generic Parts / Service - R410a refrigerant - $643.75,material,5.0,122.25,611.25
invoice_c7ee8861219e4c959e37e3268d937e77,job_8fc28dc8132948f798076f456fbbfac4,3884,WARRANTY Parts / Service - WARRANTY - Evaporator Coil & TXV - (No Cost/ $0),material,1.0,0.0,0.0
invoice_c7ee8861219e4c959e37e3268d937e77,job_8fc28dc8132948f798076f456fbbfac4,3884,Generic Parts / Service - Filter dryer - $100,material,1.0,107.0,107.0
invoice_c7ee8861219e4c959e37e3268d937e77,job_8fc28dc8132948f798076f456fbbfac4,3884,Generic Parts / Service - R410a refrigerant - $193.50,material,2.0,98.75,197.5
invoice_6af0e856825a474599b5631683764152,job_9184a77a44114d4f914a2f7cfbb1f668,3883,New Construction - New Construction,labor,320.0,34.0,10880.0
invoice_6af0e856825a474599b5631683764152,job_9184a77a44114d4f914a2f7cfbb1f668,3883,Trane Coastal Heat Pump - 5 Ton Condenser - 15 SEER,material,1.0,8146.5,8146.5
invoice_6af0e856825a474599b5631683764152,job_9184a77a44114d4f914a2f7cfbb1f668,3883,Trane Coastal Heat Pump - 4 Ton Condenser - 15 SEER,material,1.0,7216.5,7216.5
invoice_6af0e856825a474599b5631683764152,job_9184a77a44114d4f914a2f7cfbb1f668,3883,UPGRADE Trane Coastal Heat Pump - 3 Ton Condenser - 17 SEER,material,1.0,6129.0,6129.0
invoice_6af0e856825a474599b5631683764152,job_9184a77a44114d4f914a2f7cfbb1f668,3883,Trane Standard Air Handler 15 SEER - 5 Ton,material,1.0,3799.25,3799.25
invoice_6af0e856825a474599b5631683764152,job_9184a77a44114d4f914a2f7cfbb1f668,3883,Trane Standard Air Handler 15 SEER - 4 Ton,material,1.0,3251.5,3251.5
invoice_6af0e856825a474599b5631683764152,job_9184a77a44114d4f914a2f7cfbb1f668,3883,UPGRADE Trane Variable Speed Air Handler - 3 Ton - 17 SEER,material,1.0,2870.0,2870.0
invoice_6af0e856825a474599b5631683764152,job_9184a77a44114d4f914a2f7cfbb1f668,3883,10 KW Heat Kit,material,3.0,295.0,885.0
invoice_6af0e856825a474599b5631683764152,job_9184a77a44114d4f914a2f7cfbb1f668,3883,Blu QR UV Stick Horton,material,3.0,208.0,624.0
invoice_6af0e856825a474599b5631683764152,job_9184a77a44114d4f914a2f7cfbb1f668,3883,Ecobee 6 Thermostat,material,4.0,460.25,1841.0
invoice_6af0e856825a474599b5631683764152,job_9184a77a44114d4f914a2f7cfbb1f668,3883,New Construction - Rough-In & Trim-Out,material,3.0,5157.0,15471.0
invoice_6af0e856825a474599b5631683764152,job_9184a77a44114d4f914a2f7cfbb1f668,3883,Drain package,material,3.0,246.0,738.0
invoice_6af0e856825a474599b5631683764152,job_9184a77a44114d4f914a2f7cfbb1f668,3883,Line Set Protection,material,3.0,114.0,342.0
invoice_6af0e856825a474599b5631683764152,job_9184a77a44114d4f914a2f7cfbb1f668,3883,Reme Halo Zero,material,3.0,937.0,2811.0
invoice_6af0e856825a474599b5631683764152,job_9184a77a44114d4f914a2f7cfbb1f668,3883,Generic Parts / Service - Surge Protector,material,3.0,436.0,1308.0
invoice_6af0e856825a474599b5631683764152,job_9184a77a44114d4f914a2f7cfbb1f668,3883,EWR Zone System,material,1.0,1617.0,1617.0
invoice_2384f13f7ac3437185076c1f2e5f5536,job_a56816c509a74441bd9ebed4b6873e42,3882,Service & Repair Fee - Standard,labor,1.0,102.0,102.0
invoice_2384f13f7ac3437185076c1f2e5f5536,job_a56816c509a74441bd9ebed4b6873e42,3882,Service Calls - Repairs & Part Installation - **Tier 3 Repair - Capacitor Replacement,labor,1.0,180.0,180.0
invoice_827ebb1854fe43198dee0795f112d785,job_a98d0bcd872b4981b559e9d9392fac59,3881,Service & Repair Fee - Standard,labor,1.0,102.0,102.0
invoice_827ebb1854fe43198dee0795f112d785,job_a98d0bcd872b4981b559e9d9392fac59,3881,Service Calls - Repairs & Part Installation - **Tier 2 Repair - Straighten Coil Fins,labor,1.0,26.0,26.0
invoice_8ebd2bcd5ba04368aa1933b4a14ab589,job_40943149d1174b93af23dd66172d238e,3880,Service & Repair Fee - Standard,labor,1.0,102.0,102.0
invoice_8ebd2bcd5ba04368aa1933b4a14ab589,job_40943149d1174b93af23dd66172d238e,3880,Service Calls - Repairs & Part Installation - **Tier 3 Repair - Contactor Replacement,labor,1.0,179.0,179.0
invoice_1b9d84e38093406aa619dbba829f8639,job_02d3bc13c7e24ee19cb9d1316e924dd1,3879,Visit #2,labor,1.0,100.0,100.0
invoice_3d0b2571eb6f48a099ea95c2692f6872,job_fdfd10c759424a1f842f866f030bfffb,3878,Service & Repair Fee - Standard,labor,1.0,102.0,102.0
invoice_3d0b2571eb6f48a099ea95c2692f6872,job_fdfd10c759424a1f842f866f030bfffb,3878,Service Calls - Repairs & Part Installation - Service,labor,1.0,436.0,436.0
invoice_3d0b2571eb6f48a099ea95c2692f6872,job_fdfd10c759424a1f842f866f030bfffb,3878,Unit Specific Parts - Defrost Control Board - Under Warranty,material,1.0,0.0,0.0
invoice_0cb7b23903cc44fd98ccb7eec866f9c7,job_74a761c72391438e801a71c2fb9a8753,3877,Service Calls - Service & Repair Fee - After-Hours,labor,1.0,188.0,188.0
invoice_ca43828c396a4417b51118481306d6aa,job_40b3cf5e9cc94036b56eb1b2e3b7ddd9,3876,Service Calls - Service & Repair Fee - After-Hours,labor,1.0,188.0,188.0
invoice_ca43828c396a4417b51118481306d6aa,job_40b3cf5e9cc94036b56eb1b2e3b7ddd9,3876,Service Calls - Repairs & Part Installation - **Tier 3 Repair - Contactor Replacement,labor,1.0,179.0,179.0
invoice_f496ba24f4c549a9b50a49ff1b0986df,job_80aca71f8eea4826b3bf3882e711790b,3875,Service Calls - Service & Repair Fee - After-Hours,labor,1.0,188.0,188.0
invoice_f496ba24f4c549a9b50a49ff1b0986df,job_80aca71f8eea4826b3bf3882e711790b,3875,Service Calls - Repairs & Part Installation - **Tier 3 Repair - Contactor Replacement,labor,1.0,179.0,179.0
invoice_f496ba24f4c549a9b50a49ff1b0986df,job_80aca71f8eea4826b3bf3882e711790b,3875,Service Calls - Repairs & Part Installation - **Tier 3 Repair - Transformer Replacement,labor,1.0,185.0,185.0
invoice_38860358654f44b6bc13e5c6dc53e425,job_ba2a5e625b124277a002a8a1b1925298,3874,Service & Repair Fee - After-Hours,labor,1.0,167.0,167.0
invoice_8d5b32eacbb54751ab1ab1177268cea4,job_672a10b3a0284cdb8fd785782a0505cc,3873,Service Calls - Service & Repair Fee - After-Hours,labor,1.0,188.0,188.0
invoice_8d5b32eacbb54751ab1ab1177268cea4,job_672a10b3a0284cdb8fd785782a0505cc,3873,Service Calls - Repairs & Part Installation - **Tier 3 Repair - Clear Drain Line,labor,1.0,186.0,186.0
invoice_73dd67fc0d9e421ebfeae48be339e921,job_bde75897f64e4836bb6b3ecb64c94cdc,3872,New Construction - New Construction,labor,672.0,41.0,27552.0
invoice_73dd67fc0d9e421ebfeae48be339e921,job_bde75897f64e4836bb6b3ecb64c94cdc,3872,New Construction - Rough-In & Trim-Out,material,7.0,5157.0,36099.0
invoice_73dd67fc0d9e421ebfeae48be339e921,job_bde75897f64e4836bb6b3ecb64c94cdc,3872,3.5 Ton - Carrier Heat Pump - 3.5 Ton Condenser - 15 SEER,material,7.0,5399.0,37793.0
invoice_73dd67fc0d9e421ebfeae48be339e921,job_bde75897f64e4836bb6b3ecb64c94cdc,3872,"3.5 Ton - Comfort Series Fan Coil Multipoise, ECM Motor for Puron Advance - 3.5 Ton",material,7.0,2369.0,16583.0
invoice_73dd67fc0d9e421ebfeae48be339e921,job_bde75897f64e4836bb6b3ecb64c94cdc,3872,10 kW - Electric Heater - 10kW 240 Volt-Single Phase with Terminal Block,material,7.0,201.0,1407.0
invoice_73dd67fc0d9e421ebfeae48be339e921,job_bde75897f64e4836bb6b3ecb64c94cdc,3872,Generic Parts / Service - Honeywell FocusPro 5000,material,7.0,194.0,1358.0
invoice_0b5d22bab54c4c05bba7dd60f1b669b6,job_72ca1d37730041d89c9cfa925b5fa8fa,3871,Visit #3,labor,1.0,0.0,0.0
invoice_c2317253314a49e18b198a34ea0b8bd8,job_7f957600dcf34baaab52db9eb96d2315,3870,Visit #4,labor,1.0,0.0,0.0
invoice_8658a5ba07424d4585d8e465c6ca9773,job_8d70be5abe2c4906bad5370b1aa860ad,3869,Service Calls - Service & Repair Fee - Standard,labor,1.0,96.0,96.0
invoice_8658a5ba07424d4585d8e465c6ca9773,job_8d70be5abe2c4906bad5370b1aa860ad,3869,Thermostat - Honeywell Home FocusPRO® N100,material,1.0,193.0,193.0
invoice_81bccfc571fb4412bcce254b31dd8624,job_662de96c471a44468aaf3fd387c99f4a,3868,Service & Repair Fee - Standard,labor,1.0,102.0,102.0
invoice_81bccfc571fb4412bcce254b31dd8624,job_662de96c471a44468aaf3fd387c99f4a,3868,Service Calls - Repairs & Part Installation - Service,labor,1.0,1151.5,1151.5
invoice_81bccfc571fb4412bcce254b31dd8624,job_662de96c471a44468aaf3fd387c99f4a,3868,Generic Parts / Service - Filter dryer,material,1.0,103.0,103.0
invoice_81bccfc571fb4412bcce254b31dd8624,job_662de96c471a44468aaf3fd387c99f4a,3868,Unit Specific Parts - TXV,material,1.0,568.0,568.0
invoice_81bccfc571fb4412bcce254b31dd8624,job_662de96c471a44468aaf3fd387c99f4a,3868,Unit Specific Parts - Evaporator Coil,material,1.0,622.0,622.0
invoice_81bccfc571fb4412bcce254b31dd8624,job_662de96c471a44468aaf3fd387c99f4a,3868,Generic Parts / Service - R410a refrigerant,material,2.0,132.0,264.0
invoice_00b1215fa0fe490c9fc6fceff02bd917,job_7f2d102241ed4c648cb2f1a56cc52937,3867,Service & Repair Fee - Standard,labor,1.0,102.0,102.0
invoice_00b1215fa0fe490c9fc6fceff02bd917,job_7f2d102241ed4c648cb2f1a56cc52937,3867,Service Calls - Repairs & Part Installation - **Tier 3 Repair - Clear Drain Line,labor,1.0,186.0,186.0
invoice_00b1215fa0fe490c9fc6fceff02bd917,job_7f2d102241ed4c648cb2f1a56cc52937,3867,Service Calls - Repairs & Part Installation - **Tier 3 Repair - Reconfigure PVC,labor,1.0,164.0,164.0
invoice_7c7c163dbb3742d79073ea787390830c,job_a056cc03e6ba4fb0a520522d13b3ef08,3866,Service & Repair Fee - Standard,labor,1.0,102.0,102.0
invoice_a666819c6b9a42a4a70b00670adcd4e0,job_a95f3b887bb84fa1af3aac9219436a57,3865,Service & Repair Fee - After-Hours,labor,1.0,167.0,167.0
invoice_a666819c6b9a42a4a70b00670adcd4e0,job_a95f3b887bb84fa1af3aac9219436a57,3865,Service Calls - Repairs & Part Installation - **Tier 2 Repair - Leak Detection Tidewater Hospitality (Isolation),labor,1.0,265.0,265.0
invoice_99a5f7dcf9b340869d5244331aae6ec9,job_ce31e7f0a5874a42afbdd200df716ac1,3864,Service Calls - Repairs & Part Installation - Service,labor,1.0,498.25,498.25
invoice_99a5f7dcf9b340869d5244331aae6ec9,job_ce31e7f0a5874a42afbdd200df716ac1,3864,Unit Specific Parts - TXV,material,1.0,363.0,363.0
invoice_99a5f7dcf9b340869d5244331aae6ec9,job_ce31e7f0a5874a42afbdd200df716ac1,3864,Generic Parts / Service - R410a refrigerant,material,1.0,132.0,132.0
invoice_a00e5644cf3b4dcfaa4acd9a520a953a,job_dc45c85057a94c94ba7d77ce6c2f7a02,3863,Preventative Maintenance - Residential Preventative Maintenance,labor,1.0,179.0,179.0
invoice_0be2751351c14f0fa6867f66fde53a73,job_d9684509e7914266a89dc65b1a205e09,3862,Service & Repair Fee - Standard,labor,1.0,102.0,102.0
invoice_0be2751351c14f0fa6867f66fde53a73,job_d9684509e7914266a89dc65b1a205e09,3862,MISC LABOR - Brazing Copper Line,labor,1.0,481.0,481.0
invoice_d21d8e42fe364934b5b55cf39a01ebe0,job_d9684509e7914266a89dc65b1a205e09,3861,Service & Repair Fee - Standard,labor,1.0,102.0,102.0
invoice_d21d8e42fe364934b5b55cf39a01ebe0,job_d9684509e7914266a89dc65b1a205e09,3861,MISC LABOR - Brazing Copper Line,labor,1.0,481.0,481.0
invoice_d21d8e42fe364934b5b55cf39a01ebe0,job_d9684509e7914266a89dc65b1a205e09,3861,Generic Parts / Service - R410a refrigerant,material,6.0,132.0,792.0
invoice_b510a8f3130d4f4c80007019df82d60e,job_8954d23bf7634495a32a2c37d7669f33,3860,Service & Repair Fee - Standard,labor,1.0,102.0,102.0
invoice_6f2d663e098740eda411560f0f47e012,job_5a4a734c11dd4c95b9251cffbef7d3c9,3859,Service & Repair Fee - Standard,labor,1.0,102.0,102.0
invoice_6f2d663e098740eda411560f0f47e012,job_5a4a734c11dd4c95b9251cffbef7d3c9,3859,Service Calls - Repairs & Part Installation - **Tier 3 Repair - Clear Drain Line,labor,1.0,186.0,186.0
invoice_f07e372269e64d8badae9d28a8848063,job_5ed9ef02d954484eb36b06f74885a287,3858,Service & Repair Fee - Standard,labor,1.0,102.0,102.0
invoice_f07e372269e64d8badae9d28a8848063,job_5ed9ef02d954484eb36b06f74885a287,3858,Service Calls - Repairs & Part Installation - **Tier 3 Repair - Capacitor Replacement,labor,1.0,180.0,180.0
invoice_498383eae53940dc9306223e26051ba9,job_e3972c4c93ff43b5ad27789f5f47ae4f,3857,Service & Repair Fee - Standard,labor,1.0,102.0,102.0
invoice_498383eae53940dc9306223e26051ba9,job_e3972c4c93ff43b5ad27789f5f47ae4f,3857,Service Calls - Repairs & Part Installation - **Tier 3 Repair - Clear Drain Line,labor,1.0,186.0,186.0
invoice_54ff9620af9344a9bcdde53bc5465a03,job_6ef42d29ce274fdeb4a7da6fbf62017e,3856,System Installation,labor,2.0,1410.0,2820.0
invoice_54ff9620af9344a9bcdde53bc5465a03,job_6ef42d29ce274fdeb4a7da6fbf62017e,3856,Carrier Heat Pump - 4 Ton Condenser - 18 SEER,material,2.0,8120.0,16240.0
invoice_54ff9620af9344a9bcdde53bc5465a03,job_6ef42d29ce274fdeb4a7da6fbf62017e,3856,4 Ton Residential Fan Coil Multipoise with InteliSense Technology,material,2.0,4339.25,8678.5
invoice_54ff9620af9344a9bcdde53bc5465a03,job_6ef42d29ce274fdeb4a7da6fbf62017e,3856,10 KW Heat Kit,material,2.0,343.5,687.0
invoice_54ff9620af9344a9bcdde53bc5465a03,job_6ef42d29ce274fdeb4a7da6fbf62017e,3856,Generic Parts / Service - Ecobee 6 Thermostat,material,2.0,499.25,998.5
invoice_54ff9620af9344a9bcdde53bc5465a03,job_6ef42d29ce274fdeb4a7da6fbf62017e,3856,Add Ons - Drain package,material,2.0,277.75,555.5
invoice_54ff9620af9344a9bcdde53bc5465a03,job_6ef42d29ce274fdeb4a7da6fbf62017e,3856,Add Ons - Concrete Pad,material,1.0,0.0,0.0
invoice_54ff9620af9344a9bcdde53bc5465a03,job_6ef42d29ce274fdeb4a7da6fbf62017e,3856,CHANGE - Reme Halo & UV Package,material,2.0,784.0,1568.0
invoice_cd0f2af53cd146468baddd4fb6c674ad,job_54c4740c867d45b3a27aac5d14d9fb64,3855,Preventative Maintenance - Residential Preventative Maintenance,labor,1.0,92.0,92.0
invoice_cd0f2af53cd146468baddd4fb6c674ad,job_54c4740c867d45b3a27aac5d14d9fb64,3855,Service Calls - Repairs & Part Installation - **Tier 3 Repair - Contactor Replacement,labor,1.0,179.0,179.0
invoice_82f7bdccd15040a5853ce38624a03f4f,job_f45a6b5636fa42bba92d8efb7612d585,3854,Service & Repair Fee - After-Hours,labor,1.0,167.0,167.0
invoice_82f7bdccd15040a5853ce38624a03f4f,job_f45a6b5636fa42bba92d8efb7612d585,3854,Service Calls - Repairs & Part Installation - **Tier 2 Repair - Leak Detection Tidewater Hospitality (Bubbles / Electronic),labor,1.0,107.0,107.0
invoice_f650849580d14fd98bc00a32f73b7587,job_bbc8746dc0754d1faca1d73b313e04d4,3853,Service & Repair Fee - Standard,labor,1.0,102.0,102.0
invoice_a1e30f1374024e6fb42d03910426838c,job_e9dde3181c844712b09ba6ba0abc1a09,3852,Service & Repair Fee - Standard,labor,1.0,102.0,102.0
invoice_fd54a6769f7f4b16adb492a823474531,job_a3e9aef6a55843378fed6ac5bee99e06,3851,Service Calls - Service & Repair Fee - Standard,labor,1.0,96.0,96.0
invoice_a47aea0e672946f6be8b969faf5b308c,job_61d764307ba54e528f857e6224e6a0a9,3850,New System Installation - System Installation,labor,1.0,1584.0,1584.0
invoice_a47aea0e672946f6be8b969faf5b308c,job_61d764307ba54e528f857e6224e6a0a9,3850,3 Ton - Carrier Coastal Heat Pump - 3 Ton Condenser - 15 SEER,material,1.0,6350.5,6350.5
invoice_a47aea0e672946f6be8b969faf5b308c,job_61d764307ba54e528f857e6224e6a0a9,3850,"3 Ton - Comfort Series Fan Coil Multipoise, ECM Motor for Puron Advance - 3 Ton",material,1.0,2316.75,2316.75
invoice_a47aea0e672946f6be8b969faf5b308c,job_61d764307ba54e528f857e6224e6a0a9,3850,8 kW - Electric Heater - 8kW 240 Volt-Single Phase with Terminal Block,material,1.0,212.25,212.25
invoice_a47aea0e672946f6be8b969faf5b308c,job_61d764307ba54e528f857e6224e6a0a9,3850,Generic Parts / Service - Honeywell FocusPro 5000,material,1.0,194.0,194.0
invoice_a47aea0e672946f6be8b969faf5b308c,job_61d764307ba54e528f857e6224e6a0a9,3850,Add Ons - Concrete Pad,material,1.0,256.0,256.0
invoice_a47aea0e672946f6be8b969faf5b308c,job_61d764307ba54e528f857e6224e6a0a9,3850,Add Ons - Drain package,material,1.0,277.75,277.75
invoice_bfc14a2b95ff49038fce2dcd7f76448e,job_61d764307ba54e528f857e6224e6a0a9,3849,New System Installation - System Installation,labor,1.0,1584.0,1584.0
invoice_bfc14a2b95ff49038fce2dcd7f76448e,job_61d764307ba54e528f857e6224e6a0a9,3849,3 Ton - Carrier Coastal Heat Pump - 3 Ton Condenser - 15 SEER,material,1.0,6350.5,6350.5
invoice_bfc14a2b95ff49038fce2dcd7f76448e,job_61d764307ba54e528f857e6224e6a0a9,3849,"3 Ton - Comfort Series Fan Coil Multipoise, ECM Motor for Puron Advance - 3 Ton",material,1.0,2316.75,2316.75
invoice_bfc14a2b95ff49038fce2dcd7f76448e,job_61d764307ba54e528f857e6224e6a0a9,3849,8 kW - Electric Heater - 8kW 240 Volt-Single Phase with Terminal Block,material,1.0,212.25,212.25
invoice_bfc14a2b95ff49038fce2dcd7f76448e,job_61d764307ba54e528f857e6224e6a0a9,3849,Generic Parts / Service - Honeywell FocusPro 5000,material,1.0,194.0,194.0
invoice_bfc14a2b95ff49038fce2dcd7f76448e,job_61d764307ba54e528f857e6224e6a0a9,3849,Add Ons - Concrete Pad,material,1.0,256.0,256.0
invoice_bfc14a2b95ff49038fce2dcd7f76448e,job_61d764307ba54e528f857e6224e6a0a9,3849,Add Ons - Drain package,material,1.0,277.75,277.75
invoice_60589a9eb59b4b35a7dad099c0edb6d4,job_c28cf7243c0e49dc9748eb2e6461ebf1,3848,Service & Repair Fee - After-Hours,labor,1.0,167.0,167.0
invoice_60589a9eb59b4b35a7dad099c0edb6d4,job_c28cf7243c0e49dc9748eb2e6461ebf1,3848,New System Installation - System Installation,labor,1.0,1584.0,1584.0
invoice_60589a9eb59b4b35a7dad099c0edb6d4,job_c28cf7243c0e49dc9748eb2e6461ebf1,3848,3.5 Ton - Carrier Comfort Straight Cool - 3.5 Ton Condenser - 15 SEER,material,1.0,5276.0,5276.0
invoice_60589a9eb59b4b35a7dad099c0edb6d4,job_c28cf7243c0e49dc9748eb2e6461ebf1,3848,"Carrier V COIL 3.5T 17.5"" CSDUPFLOW 454B NAO",material,1.0,2003.0,2003.0
invoice_b241340b630d45c68bd3216322d4ca52,job_ce137afea4e14655ad51bc06fa00a044,3847,Service Calls - Repairs & Part Installation - Service,labor,1.0,1020.25,1020.25
invoice_b241340b630d45c68bd3216322d4ca52,job_ce137afea4e14655ad51bc06fa00a044,3847,Service Calls - Tidewater Hospitality Service & Repair Fee - Standard,labor,1.0,92.0,92.0
invoice_b241340b630d45c68bd3216322d4ca52,job_ce137afea4e14655ad51bc06fa00a044,3847,Generic Parts / Service - R410a refrigerant,material,9.0,132.0,1188.0
invoice_b241340b630d45c68bd3216322d4ca52,job_ce137afea4e14655ad51bc06fa00a044,3847,Generic Parts / Service - Filter dryer,material,1.0,103.0,103.0
invoice_b241340b630d45c68bd3216322d4ca52,job_ce137afea4e14655ad51bc06fa00a044,3847,Unit Specific Parts - Compressor,material,1.0,1765.0,1765.0
invoice_77d91807fc274b58a81b30c6c55c6ac9,job_c24ee193709b478dabf4b32e67aba3eb,3846,Service & Repair Fee - Standard,labor,1.0,102.0,102.0
invoice_3c0707b65f9d4879a4d361bfe0ea2fda,job_9ee8de750e4143b3b66982ee815ab3a8,3845,Service & Repair Fee - Standard,labor,1.0,102.0,102.0
invoice_3c0707b65f9d4879a4d361bfe0ea2fda,job_9ee8de750e4143b3b66982ee815ab3a8,3845,Service Calls - Repairs & Part Installation - Tier 3 Repair - Low Voltage Breaker Replacement,labor,1.0,184.0,184.0
invoice_3ca7bf18f6e14a50bfb6471f82a6165f,job_5c9ee02b2a1b46e5b4048d47e459378c,3844,Service & Repair Fee - Standard,labor,1.0,102.0,102.0
invoice_3ca7bf18f6e14a50bfb6471f82a6165f,job_5c9ee02b2a1b46e5b4048d47e459378c,3844,MISC Labor - Soldering Joint + Filter Dryer Installation,labor,1.0,541.0,541.0
invoice_3ca7bf18f6e14a50bfb6471f82a6165f,job_5c9ee02b2a1b46e5b4048d47e459378c,3844,Generic Parts / Service - R410a refrigerant,material,9.0,132.0,1188.0
invoice_3ca7bf18f6e14a50bfb6471f82a6165f,job_5c9ee02b2a1b46e5b4048d47e459378c,3844,Generic Parts / Service - Filter dryer,material,1.0,103.0,103.0
invoice_0962a7f4c5974ef98e2687fb092bfd44,job_15f65d210da248a4859c1013af52eef3,3843,Service & Repair Fee - After-Hours,labor,1.0,167.0,167.0
invoice_0962a7f4c5974ef98e2687fb092bfd44,job_15f65d210da248a4859c1013af52eef3,3843,Generic Parts / Service - Honeywell FocusPro 5000,material,1.0,194.0,194.0
invoice_0353b7b67c134c86aac6fc933df54040,job_ed0b63a10a1f4c32bd9ab994c5957e23,3842,Service Calls - Service & Repair Fee - Standard,labor,1.0,96.0,96.0
invoice_0353b7b67c134c86aac6fc933df54040,job_ed0b63a10a1f4c32bd9ab994c5957e23,3842,Service Calls - Repairs & Part Installation - **Tier 3 Repair - Reconfigure PVC,labor,1.0,164.0,164.0
invoice_d67ead57e58e44ba8bac955e8e877a99,job_a9a38cecff804db394f3fcd954fa6f13,3841,Service & Repair Fee - After-Hours,labor,1.0,167.0,167.0
invoice_d67ead57e58e44ba8bac955e8e877a99,job_a9a38cecff804db394f3fcd954fa6f13,3841,System Installation,labor,1.0,1410.0,1410.0
invoice_d67ead57e58e44ba8bac955e8e877a99,job_a9a38cecff804db394f3fcd954fa6f13,3841,Carrier Coastal Heat Pump - 4 Ton Condenser - 15 SEER,material,1.0,7354.5,7354.5
invoice_d67ead57e58e44ba8bac955e8e877a99,job_a9a38cecff804db394f3fcd954fa6f13,3841,"Comfort Series Fan Coil Multipoise, ECM Motor for Puron Advance - 4 Ton",material,1.0,2971.5,2971.5
invoice_d67ead57e58e44ba8bac955e8e877a99,job_a9a38cecff804db394f3fcd954fa6f13,3841,10 KW Heat Kit,material,1.0,343.5,343.5
invoice_d67ead57e58e44ba8bac955e8e877a99,job_a9a38cecff804db394f3fcd954fa6f13,3841,Honeywell FocusPro 5000,material,1.0,206.0,206.0
invoice_d67ead57e58e44ba8bac955e8e877a99,job_a9a38cecff804db394f3fcd954fa6f13,3841,Add Ons - Drain package,material,1.0,277.75,277.75
invoice_d67ead57e58e44ba8bac955e8e877a99,job_a9a38cecff804db394f3fcd954fa6f13,3841,Add Ons - Metal Air Handler Stand,material,1.0,119.0,119.0
invoice_33ddc074769149c491f8e1c1d9e1b087,job_a592c059a32f4717a0470853aa9eeaeb,3840,Service & Repair Fee - After-Hours,labor,1.0,167.0,167.0
invoice_33ddc074769149c491f8e1c1d9e1b087,job_a592c059a32f4717a0470853aa9eeaeb,3840,Service Calls - Repairs & Part Installation - **Tier 3 Repair - Clear Drain Line,labor,1.0,186.0,186.0
invoice_4231d71cebac4740a298aa5302239808,job_7fe9e9a10d93430db78220d6a415d65e,3839,Service Calls - Service & Repair Fee - After-Hours,labor,1.0,188.0,188.0
invoice_4231d71cebac4740a298aa5302239808,job_7fe9e9a10d93430db78220d6a415d65e,3839,Service Calls - Repairs & Part Installation - Service,labor,1.0,242.0,242.0
